index,Customer ID,Recency,Frequency,Monetary,R_score,F_Score,M_Score,RFM_Score,Segment
2628,15001.0,393,2,199.10999999999999,2,2,1,221,Lost Customer
2629,15002.0,115,9,4138.08,3,5,5,355,Loyal Customer
2630,15003.0,472,6,1027.03,1,4,3,143,At Risk
2631,15004.0,146,1,1220.77,3,1,3,313,Lost Customer
2632,15005.0,15,56,13754.58,5,5,5,555,Champion
2633,15006.0,50,2,757.78,4,2,3,423,Potential Loyalist
2634,15007.0,158,1,156.91,3,1,1,311,Lost Customer
2635,15008.0,479,2,360.0,1,2,2,122,Lost Customer
2636,15009.0,11,3,1259.43,5,3,4,534,Loyal Customer
2637,15010.0,35,1,308.94,4,1,2,412,Potential Loyalist
2638,15011.0,395,2,416.6,2,2,2,222,Lost Customer
2639,15012.0,53,3,646.26,4,3,3,433,Loyal Customer
2640,15013.0,487,10,1610.82,1,5,4,154,At Risk
2641,15014.0,42,2,257.67,4,2,1,421,Potential Loyalist
2642,15015.0,500,13,2354.97,1,5,4,154,At Risk
2643,15016.0,172,5,620.89,3,4,3,343,Loyal Customer
2644,15017.0,33,1,125.58,4,1,1,411,Potential Loyalist
2645,15018.0,38,3,496.21000000000004,4,3,2,432,Loyal Customer
2646,15019.0,266,1,252.81,2,1,1,211,Lost Customer
2647,15020.0,378,1,198.47,2,1,1,211,Lost Customer
2648,15021.0,8,12,2500.59,5,5,4,554,Champion
2649,15022.0,11,5,1133.44,5,4,3,543,Loyal Customer
2650,15023.0,2,20,11578.65,5,5,5,555,Champion
2651,15024.0,9,16,3559.39,5,5,5,555,Champion
2652,15025.0,32,2,979.79,4,2,3,423,Potential Loyalist
2653,15026.0,79,5,1048.8899999999999,3,4,3,343,Loyal Customer
2654,15027.0,30,10,3195.6,4,5,5,455,Champion
2655,15028.0,7,6,962.94,5,4,3,543,Loyal Customer
2656,15029.0,619,1,365.1,1,1,2,112,Lost Customer
2657,15030.0,71,8,1979.91,3,4,4,344,Loyal Customer
2658,15031.0,3,14,3102.94,5,5,5,555,Champion
2659,15032.0,255,8,11010.05,2,4,5,245,At Risk
2660,15033.0,4,10,2557.18,5,5,4,554,Champion
2661,15034.0,15,14,8231.2,5,5,5,555,Champion
2662,15035.0,89,1,252.73000000000002,3,1,1,311,Lost Customer
2663,15036.0,71,3,429.56,3,3,2,332,Loyal Customer
2664,15037.0,375,2,397.76,2,2,2,222,Lost Customer
2665,15038.0,58,9,1146.53,4,5,3,453,Loyal Customer
2666,15039.0,9,93,39141.48,5,5,5,555,Champion
2667,15040.0,541,1,7.49,1,1,1,111,Lost Customer
2668,15041.0,169,2,289.4,3,2,2,322,Lost Customer
2669,15042.0,198,2,315.45,2,2,2,222,Lost Customer
2670,15043.0,30,6,2870.3199999999997,4,4,4,444,Champion
2671,15044.0,18,35,16024.15,5,5,5,555,Champion
2672,15045.0,151,2,735.66,3,2,3,323,Lost Customer
2673,15046.0,8,25,7623.79,5,5,5,555,Champion
2674,15047.0,269,1,343.62,2,1,2,212,Lost Customer
2675,15048.0,64,4,381.0,3,3,2,332,Loyal Customer
2676,15049.0,273,1,121.17000000000002,2,1,1,211,Lost Customer
2677,15050.0,24,5,4087.19,4,4,5,445,Champion
2678,15051.0,22,9,3926.91,4,5,5,455,Champion
2679,15052.0,318,1,207.73000000000002,2,1,1,211,Lost Customer
2680,15053.0,4,3,693.95,5,3,3,533,Loyal Customer
2681,15054.0,11,2,302.1,5,2,2,522,Potential Loyalist
2682,15055.0,474,3,549.12,1,3,2,132,At Risk
2683,15056.0,519,1,113.64999999999999,1,1,1,111,Lost Customer
2684,15057.0,274,5,3255.96,2,4,5,245,At Risk
2685,15058.0,24,16,3387.58,4,5,5,455,Champion
2686,15059.0,40,19,3491.2,4,5,5,455,Champion
2687,15060.0,7,4,294.25,5,3,2,532,Loyal Customer
2688,15061.0,3,127,126389.02,5,5,5,555,Champion
2689,15062.0,70,8,2585.62,3,4,4,344,Loyal Customer
2690,15063.0,212,1,370.79999999999995,2,1,2,212,Lost Customer
2691,15064.0,409,4,1254.41,2,3,4,234,At Risk
2692,15065.0,37,5,3326.86,4,4,5,445,Champion
2693,15066.0,52,1,893.59,4,1,3,413,Potential Loyalist
2694,15067.0,77,5,3862.88,3,4,5,345,Loyal Customer
2695,15068.0,45,4,1174.9,4,3,3,433,Loyal Customer
2696,15069.0,178,1,1109.53,3,1,3,313,Lost Customer
2697,15070.0,372,3,737.0500000000001,2,3,3,233,At Risk
2698,15071.0,93,4,1455.56,3,3,4,334,Loyal Customer
2699,15072.0,478,1,187.51999999999998,1,1,1,111,Lost Customer
2700,15073.0,9,8,2788.02,5,4,4,544,Champion
2701,15074.0,104,3,1553.1299999999999,3,3,4,334,Loyal Customer
2702,15075.0,77,1,773.03,3,1,3,313,Lost Customer
2703,15076.0,172,3,1447.74,3,3,4,334,Loyal Customer
2704,15077.0,494,2,2428.08,1,2,4,124,Lost Customer
2705,15078.0,6,53,17286.73,5,5,5,555,Champion
2706,15079.0,212,11,3625.4,2,5,5,255,At Risk
2707,15080.0,427,2,546.25,1,2,2,122,Lost Customer
2708,15081.0,21,12,1854.57,4,5,4,454,Champion
2709,15082.0,668,1,93.35000000000001,1,1,1,111,Lost Customer
2710,15083.0,256,1,88.2,2,1,1,211,Lost Customer
2711,15084.0,379,2,965.2,2,2,3,223,Lost Customer
2712,15085.0,729,1,347.54,1,1,2,112,Lost Customer
2713,15086.0,564,2,218.53,1,2,1,121,Lost Customer
2714,15087.0,281,1,306.94,2,1,2,212,Lost Customer
2715,15088.0,20,2,1160.07,4,2,3,423,Potential Loyalist
2716,15089.0,9,6,2420.84,5,4,4,544,Champion
2717,15090.0,307,1,381.32,2,1,2,212,Lost Customer
2718,15091.0,67,3,1046.6100000000001,3,3,3,333,Loyal Customer
2719,15092.0,214,3,776.46,2,3,3,233,At Risk
2720,15093.0,17,23,13702.38,5,5,5,555,Champion
2721,15094.0,462,2,83.0,1,2,1,121,Lost Customer
2722,15095.0,103,10,3141.64,3,5,5,355,Loyal Customer
2723,15096.0,42,1,219.39000000000001,4,1,1,411,Potential Loyalist
2724,15097.0,3,3,908.35,5,3,3,533,Loyal Customer
2725,15098.0,181,3,39916.5,3,3,5,335,Loyal Customer
2726,15099.0,83,1,410.48,3,1,2,312,Lost Customer
2727,15100.0,333,7,2193.8999999999996,2,4,4,244,At Risk
2728,15101.0,8,6,1477.94,5,4,4,544,Champion
2729,15102.0,530,2,554.67,1,2,2,122,Lost Customer
2730,15103.0,30,2,703.36,4,2,3,423,Potential Loyalist
2731,15104.0,196,2,993.54,2,2,3,223,Lost Customer
2732,15105.0,17,9,3094.91,5,5,5,555,Champion
2733,15106.0,17,5,1422.52,5,4,4,544,Champion
2734,15107.0,310,9,824.35,2,5,3,253,At Risk
2735,15108.0,141,4,1300.25,3,3,4,334,Loyal Customer
2736,15109.0,245,3,983.1,2,3,3,233,At Risk
2737,15110.0,23,6,1505.8500000000001,4,4,4,444,Champion
2738,15111.0,28,5,2442.37,4,4,4,444,Champion
2739,15112.0,610,1,209.4,1,1,1,111,Lost Customer
2740,15113.0,9,3,3509.43,5,3,5,535,Loyal Customer
2741,15114.0,29,12,3400.12,4,5,5,455,Champion
2742,15115.0,17,2,531.85,5,2,2,522,Potential Loyalist
2743,15116.0,17,4,1352.75,5,3,4,534,Loyal Customer
2744,15117.0,14,8,2485.9700000000003,5,4,4,544,Champion
2745,15118.0,133,1,244.8,3,1,1,311,Lost Customer
2746,15119.0,245,1,266.4,2,1,1,211,Lost Customer
2747,15120.0,133,1,358.82,3,1,2,312,Lost Customer
2748,15121.0,49,2,457.72,4,2,2,422,Potential Loyalist
2749,15122.0,113,11,4487.27,3,5,5,355,Loyal Customer
2750,15123.0,6,5,4656.17,5,4,5,545,Champion
2751,15124.0,22,4,450.82,4,3,2,432,Loyal Customer
2752,15125.0,24,24,17024.87,4,5,5,455,Champion
2753,15126.0,536,2,449.49,1,2,2,122,Lost Customer
2754,15127.0,65,2,711.5,3,2,3,323,Lost Customer
2755,15128.0,59,5,1783.68,3,4,4,344,Loyal Customer
2756,15129.0,49,23,6860.18,4,5,5,455,Champion
2757,15130.0,169,1,330.11,3,1,2,312,Lost Customer
2758,15131.0,394,1,80.28,2,1,1,211,Lost Customer
2759,15132.0,17,5,977.9300000000001,5,4,3,543,Loyal Customer
2760,15133.0,127,5,1806.9,3,4,4,344,Loyal Customer
2761,15134.0,14,10,1596.29,5,5,4,554,Champion
2762,15135.0,238,2,305.68,2,2,2,222,Lost Customer
2763,15136.0,2,4,1286.7,5,3,4,534,Loyal Customer
2764,15137.0,520,2,823.4,1,2,3,123,Lost Customer
2765,15138.0,393,1,502.52,2,1,2,212,Lost Customer
2766,15139.0,239,2,178.96,2,2,1,221,Lost Customer
2767,15140.0,51,8,3243.69,4,4,5,445,Champion
2768,15141.0,457,7,1388.47,1,4,4,144,At Risk
2769,15142.0,45,6,2619.92,4,4,4,444,Champion
2770,15143.0,225,2,563.63,2,2,2,222,Lost Customer
2771,15144.0,7,29,12160.31,5,5,5,555,Champion
2772,15145.0,3,4,1194.73,5,3,3,533,Loyal Customer
2773,15146.0,164,2,1327.16,3,2,4,324,Lost Customer
2774,15147.0,239,1,623.5,2,1,3,213,Lost Customer
2775,15148.0,10,1,301.29,5,1,2,512,Potential Loyalist
2776,15149.0,133,5,1554.6100000000001,3,4,4,344,Loyal Customer
2777,15150.0,16,13,8977.94,5,5,5,555,Champion
2778,15151.0,422,2,2085.61,1,2,4,124,Lost Customer
2779,15152.0,9,14,5263.83,5,5,5,555,Champion
2780,15153.0,30,1,329.25,4,1,2,412,Potential Loyalist
2781,15154.0,74,3,1343.72,3,3,4,334,Loyal Customer
2782,15155.0,382,1,383.96999999999997,2,1,2,212,Lost Customer
2783,15156.0,0,3,961.49,5,3,3,533,Loyal Customer
2784,15157.0,3,5,2654.11,5,4,4,544,Champion
2785,15158.0,44,2,606.02,4,2,2,422,Potential Loyalist
2786,15159.0,1,34,22116.73,5,5,5,555,Champion
2787,15160.0,356,4,589.27,2,3,2,232,At Risk
2788,15161.0,387,1,119.92,2,1,1,211,Lost Customer
2789,15162.0,730,1,312.9,1,1,2,112,Lost Customer
2790,15163.0,17,2,304.47,5,2,2,522,Potential Loyalist
2791,15164.0,68,9,2028.1100000000001,3,5,4,354,Loyal Customer
2792,15165.0,372,1,487.75,2,1,2,212,Lost Customer
2793,15166.0,467,1,167.16,1,1,1,111,Lost Customer
2794,15167.0,320,5,1627.62,2,4,4,244,At Risk
2795,15168.0,25,1,106.56,4,1,1,411,Potential Loyalist
2796,15169.0,381,2,569.22,2,2,2,222,Lost Customer
2797,15170.0,406,1,81.15,2,1,1,211,Lost Customer
2798,15171.0,330,1,1289.5,2,1,4,214,Lost Customer
2799,15172.0,8,5,1624.05,5,4,4,544,Champion
2800,15173.0,380,7,1494.6,2,4,4,244,At Risk
2801,15174.0,322,2,481.46,2,2,2,222,Lost Customer
2802,15175.0,71,1,224.14,3,1,1,311,Lost Customer
2803,15176.0,667,1,988.04,1,1,3,113,Lost Customer
2804,15177.0,425,1,948.93,1,1,3,113,Lost Customer
2805,15178.0,259,1,40.5,2,1,1,211,Lost Customer
2806,15179.0,17,13,7491.92,5,5,5,555,Champion
2807,15180.0,366,3,816.9300000000001,2,3,3,233,At Risk
2808,15181.0,65,5,1200.2,3,4,3,343,Loyal Customer
2809,15182.0,153,11,2998.952,3,5,5,355,Loyal Customer
2810,15183.0,547,3,639.93,1,3,3,133,At Risk
2811,15184.0,28,4,685.39,4,3,3,433,Loyal Customer
2812,15185.0,69,1,310.62,3,1,2,312,Lost Customer
2813,15186.0,13,5,1403.2,5,4,4,544,Champion
2814,15187.0,1,16,4777.18,5,5,5,555,Champion
2815,15188.0,724,1,310.43,1,1,2,112,Lost Customer
2816,15189.0,0,46,17524.38,5,5,5,555,Champion
2817,15190.0,433,1,834.4399999999999,1,1,3,113,Lost Customer
2818,15191.0,462,3,588.05,1,3,2,132,At Risk
2819,15192.0,119,5,1666.39,3,4,4,344,Loyal Customer
2820,15193.0,60,1,499.32,3,1,2,312,Lost Customer
2821,15194.0,2,28,12021.53,5,5,5,555,Champion
2822,15195.0,2,1,3861.0,5,1,5,515,Potential Loyalist
2823,15196.0,432,2,313.7,1,2,2,122,Lost Customer
2824,15197.0,10,6,1877.51,5,4,4,544,Champion
2825,15198.0,91,5,571.35,3,4,2,342,Loyal Customer
2826,15199.0,58,10,3122.4,4,5,5,455,Champion
2827,15200.0,494,1,549.05,1,1,2,112,Lost Customer
2828,15201.0,86,7,1842.95,3,4,4,344,Loyal Customer
2829,15202.0,419,3,6001.49,1,3,5,135,At Risk
2830,15203.0,25,15,4400.18,4,5,5,455,Champion
2831,15204.0,356,1,316.58,2,1,2,212,Lost Customer
2832,15205.0,84,2,653.24,3,2,3,323,Lost Customer
2833,15206.0,9,4,420.29999999999995,5,3,2,532,Loyal Customer
2834,15207.0,415,3,683.9200000000001,1,3,3,133,At Risk
2835,15208.0,0,6,970.52,5,4,3,543,Loyal Customer
2836,15209.0,729,1,178.98000000000002,1,1,1,111,Lost Customer
2837,15210.0,224,3,1176.19,2,3,3,233,At Risk
2838,15211.0,59,2,894.4100000000001,3,2,3,323,Lost Customer
2839,15212.0,240,2,208.28,2,2,1,221,Lost Customer
2840,15213.0,318,2,328.35,2,2,2,222,Lost Customer
2841,15214.0,1,8,1661.44,5,4,4,544,Champion
2842,15215.0,46,7,2422.43,4,4,4,444,Champion
2843,15216.0,87,2,486.09,3,2,2,322,Lost Customer
2844,15217.0,562,1,426.24,1,1,2,112,Lost Customer
2845,15218.0,10,22,11468.83,5,5,5,555,Champion
2846,15219.0,175,2,685.45,3,2,3,323,Lost Customer
2847,15220.0,51,6,1778.96,4,4,4,444,Champion
2848,15221.0,365,4,2062.2000000000003,2,3,4,234,At Risk
2849,15222.0,318,11,3550.91,2,5,5,255,At Risk
2850,15223.0,225,5,1417.95,2,4,4,244,At Risk
2851,15224.0,357,5,871.36,2,4,3,243,At Risk
2852,15225.0,233,1,409.40000000000003,2,1,2,212,Lost Customer
2853,15226.0,310,1,154.41,2,1,1,211,Lost Customer
2854,15227.0,36,9,2488.4900000000002,4,5,4,454,Champion
2855,15228.0,65,6,5580.2699999999995,3,4,5,345,Loyal Customer
2856,15229.0,585,1,160.5,1,1,1,111,Lost Customer
2857,15230.0,238,2,429.6,2,2,2,222,Lost Customer
2858,15231.0,620,1,250.26,1,1,1,111,Lost Customer
2859,15232.0,112,2,612.06,3,2,3,323,Lost Customer
2860,15233.0,400,1,59.400000000000006,2,1,1,211,Lost Customer
2861,15234.0,276,1,197.0,2,1,1,211,Lost Customer
2862,15235.0,217,16,2772.76,2,5,4,254,At Risk
2863,15236.0,298,1,321.05,2,1,2,212,Lost Customer
2864,15237.0,1,4,1412.32,5,3,4,534,Loyal Customer
2865,15238.0,28,3,1071.99,4,3,3,433,Loyal Customer
2866,15239.0,9,2,780.59,5,2,3,523,Potential Loyalist
2867,15240.0,44,12,4459.98,4,5,5,455,Champion
2868,15241.0,66,11,3050.16,3,5,5,355,Loyal Customer
2869,15242.0,421,1,302.04,1,1,2,112,Lost Customer
2870,15243.0,73,2,927.2800000000001,3,2,3,323,Lost Customer
2871,15244.0,64,3,912.08,3,3,3,333,Loyal Customer
2872,15245.0,133,8,4610.84,3,4,5,345,Loyal Customer
2873,15246.0,237,3,780.4,2,3,3,233,At Risk
2874,15247.0,121,3,976.06,3,3,3,333,Loyal Customer
2875,15248.0,410,3,1893.93,2,3,4,234,At Risk
2876,15249.0,31,18,9266.0,4,5,5,455,Champion
2877,15250.0,640,1,60.0,1,1,1,111,Lost Customer
2878,15251.0,8,21,20324.54,5,5,5,555,Champion
2879,15252.0,35,5,2103.41,4,4,4,444,Champion
2880,15253.0,15,8,2055.09,5,4,4,544,Champion
2881,15254.0,126,3,1088.35,3,3,3,333,Loyal Customer
2882,15255.0,66,9,3706.02,3,5,5,355,Loyal Customer
2883,15256.0,148,2,170.4,3,2,1,321,Lost Customer
2884,15257.0,282,2,685.9,2,2,3,223,Lost Customer
2885,15258.0,168,2,623.16,3,2,3,323,Lost Customer
2886,15259.0,512,4,1182.3799999999999,1,3,3,133,At Risk
2887,15260.0,99,25,8767.73,3,5,5,355,Loyal Customer
2888,15261.0,134,4,1508.0,3,3,4,334,Loyal Customer
2889,15262.0,323,3,418.82,2,3,2,232,At Risk
2890,15263.0,106,1,156.51,3,1,1,311,Lost Customer
2891,15264.0,63,2,848.4,3,2,3,323,Lost Customer
2892,15265.0,150,4,3345.64,3,3,5,335,Loyal Customer
2893,15266.0,337,5,852.21,2,4,3,243,At Risk
2894,15267.0,21,5,1717.36,4,4,4,444,Champion
2895,15268.0,478,3,961.9000000000001,1,3,3,133,At Risk
2896,15269.0,23,3,1225.3600000000001,4,3,4,434,Loyal Customer
2897,15270.0,15,21,8524.86,5,5,5,555,Champion
2898,15271.0,6,24,4528.54,5,5,5,555,Champion
2899,15272.0,56,6,2030.95,4,4,4,444,Champion
2900,15273.0,599,1,228.96,1,1,1,111,Lost Customer
2901,15274.0,3,2,716.57,5,2,3,523,Potential Loyalist
2902,15275.0,37,1,615.14,4,1,3,413,Potential Loyalist
2903,15276.0,65,4,619.8,3,3,3,333,Loyal Customer
2904,15277.0,46,2,476.34,4,2,2,422,Potential Loyalist
2905,15278.0,561,4,496.15999999999997,1,3,2,132,At Risk
2906,15279.0,354,5,1580.54,2,4,4,244,At Risk
2907,15280.0,171,3,397.52,3,3,2,332,Loyal Customer
2908,15281.0,58,16,8543.57,4,5,5,455,Champion
2909,15282.0,569,1,348.59,1,1,2,112,Lost Customer
2910,15283.0,389,3,148.33,2,3,1,231,At Risk
2911,15284.0,499,1,24.75,1,1,1,111,Lost Customer
2912,15285.0,407,1,94.92,2,1,1,211,Lost Customer
2913,15286.0,49,1,240.55,4,1,1,411,Potential Loyalist
2914,15287.0,21,5,856.03,4,4,3,443,Loyal Customer
2915,15288.0,42,10,3715.38,4,5,5,455,Champion
2916,15289.0,28,5,1593.09,4,4,4,444,Champion
2917,15290.0,4,26,10496.28,5,5,5,555,Champion
2918,15291.0,25,40,13517.76,4,5,5,455,Champion
2919,15292.0,200,1,178.39,2,1,1,211,Lost Customer
2920,15293.0,665,1,247.5,1,1,1,111,Lost Customer
2921,15294.0,410,1,233.35,2,1,1,211,Lost Customer
2922,15295.0,653,1,207.04,1,1,1,111,Lost Customer
2923,15296.0,50,12,10323.03,4,5,5,455,Champion
2924,15297.0,9,3,641.94,5,3,3,533,Loyal Customer
2925,15298.0,1,23,9061.77,5,5,5,555,Champion
2926,15299.0,66,10,6156.53,3,5,5,355,Loyal Customer
2927,15300.0,63,1,496.44,3,1,2,312,Lost Customer
2928,15301.0,50,17,6909.67,4,5,5,455,Champion
2929,15302.0,729,1,308.0,1,1,2,112,Lost Customer
2930,15303.0,289,3,1224.18,2,3,4,234,At Risk
2931,15304.0,60,9,796.4000000000001,3,5,3,353,Loyal Customer
2932,15305.0,554,1,93.6,1,1,1,111,Lost Customer
2933,15306.0,63,9,3484.73,3,5,5,355,Loyal Customer
2934,15307.0,95,1,205.3,3,1,1,311,Lost Customer
2935,15308.0,273,1,310.47,2,1,2,212,Lost Customer
2936,15309.0,610,4,797.96,1,3,3,133,At Risk
2937,15310.0,478,1,1634.64,1,1,4,114,Lost Customer
2938,15311.0,0,208,114966.42,5,5,5,555,Champion
2939,15312.0,74,12,2930.19,3,5,5,355,Loyal Customer
2940,15313.0,109,1,52.0,3,1,1,311,Lost Customer
2941,15314.0,198,3,820.4499999999999,2,3,3,233,At Risk
2942,15315.0,63,2,570.5,3,2,2,322,Lost Customer
2943,15316.0,326,1,165.0,2,1,1,211,Lost Customer
2944,15317.0,676,1,129.75,1,1,1,111,Lost Customer
2945,15318.0,3,1,312.62,5,1,2,512,Potential Loyalist
2946,15319.0,283,1,204.5,2,1,1,211,Lost Customer
2947,15320.0,43,1,267.13,4,1,1,411,Potential Loyalist
2948,15321.0,70,12,6709.7300000000005,3,5,5,355,Loyal Customer
2949,15322.0,85,2,1390.86,3,2,4,324,Lost Customer
2950,15323.0,562,3,434.6,1,3,2,132,At Risk
2951,15324.0,700,1,140.22000000000003,1,1,1,111,Lost Customer
2952,15325.0,103,8,1601.46,3,4,4,344,Loyal Customer
2953,15326.0,333,5,1700.52,2,4,4,244,At Risk
2954,15327.0,52,1,208.75,4,1,1,411,Potential Loyalist
2955,15328.0,407,1,107.24,2,1,1,211,Lost Customer
2956,15329.0,38,11,2958.83,4,5,5,455,Champion
2957,15330.0,31,2,714.96,4,2,3,423,Potential Loyalist
2958,15331.0,499,3,767.91,1,3,3,133,At Risk
2959,15332.0,365,6,4892.68,2,4,5,245,At Risk
2960,15333.0,207,1,1028.56,2,1,3,213,Lost Customer
2961,15334.0,156,3,350.82,3,3,2,332,Loyal Customer
2962,15335.0,53,1,170.22,4,1,1,411,Potential Loyalist
2963,15336.0,401,1,240.5,2,1,1,211,Lost Customer
2964,15337.0,410,1,373.02,2,1,2,212,Lost Customer
2965,15338.0,676,1,277.93,1,1,1,111,Lost Customer
2966,15339.0,65,7,1821.02,3,4,4,344,Loyal Customer
2967,15340.0,561,1,105.5,1,1,1,111,Lost Customer
2968,15341.0,80,2,2402.7200000000003,3,2,4,324,Lost Customer
2969,15342.0,129,1,406.09,3,1,2,312,Lost Customer
2970,15343.0,86,1,364.5,3,1,2,312,Lost Customer
2971,15344.0,0,3,563.94,5,3,2,532,Loyal Customer
2972,15345.0,45,1,393.54,4,1,2,412,Potential Loyalist
2973,15346.0,332,3,596.12,2,3,2,232,At Risk
2974,15347.0,365,4,1162.0,2,3,3,233,At Risk
2975,15348.0,71,1,158.04,3,1,1,311,Lost Customer
2976,15349.0,157,2,463.90999999999997,3,2,2,322,Lost Customer
2977,15350.0,372,2,547.6,2,2,2,222,Lost Customer
2978,15351.0,11,10,3430.22,5,5,5,555,Champion
2979,15352.0,548,1,111.15,1,1,1,111,Lost Customer
2980,15353.0,254,7,2794.4700000000003,2,4,4,244,At Risk
2981,15354.0,602,3,284.4,1,3,1,131,At Risk
2982,15355.0,28,2,277.05,4,2,1,421,Potential Loyalist
2983,15356.0,30,13,3239.57,4,5,5,455,Champion
2984,15358.0,4,42,16425.86,5,5,5,555,Champion
2985,15359.0,662,8,181.35,1,4,1,141,At Risk
2986,15360.0,39,1,427.93,4,1,2,412,Potential Loyalist
2987,15361.0,361,4,689.07,2,3,3,233,At Risk
2988,15362.0,448,2,613.08,1,2,3,123,Lost Customer
2989,15363.0,372,2,678.11,2,2,3,223,Lost Customer
2990,15364.0,95,2,913.19,3,2,3,323,Lost Customer
2991,15365.0,25,13,4557.13,4,5,5,455,Champion
2992,15366.0,74,7,2389.08,3,4,4,344,Loyal Customer
2993,15367.0,56,11,5081.33,4,5,5,455,Champion
2994,15368.0,20,2,722.74,4,2,3,423,Potential Loyalist
2995,15369.0,491,11,6251.26,1,5,5,155,At Risk
2996,15370.0,40,8,3739.01,4,4,5,445,Champion
2997,15371.0,661,1,59.400000000000006,1,1,1,111,Lost Customer
2998,15372.0,136,8,6017.06,3,4,5,345,Loyal Customer
2999,15373.0,7,17,3084.54,5,5,5,555,Champion
3000,15374.0,128,2,307.32,3,2,2,322,Lost Customer
3001,15375.0,689,1,60.959999999999994,1,1,1,111,Lost Customer
3002,15376.0,39,3,1221.56,4,3,4,434,Loyal Customer
3003,15377.0,382,4,1211.75,2,3,3,233,At Risk
3004,15378.0,462,2,246.5,1,2,1,121,Lost Customer
3005,15379.0,168,8,4877.84,3,4,5,345,Loyal Customer
3006,15380.0,8,11,3248.96,5,5,5,555,Champion
3007,15381.0,213,5,1890.5700000000002,2,4,4,244,At Risk
3008,15382.0,14,12,13733.550000000001,5,5,5,555,Champion
3009,15384.0,169,4,2027.79,3,3,4,334,Loyal Customer
3010,15385.0,39,3,942.08,4,3,3,433,Loyal Customer
3011,15386.0,185,1,394.14,3,1,2,312,Lost Customer
3012,15387.0,491,1,468.65,1,1,2,112,Lost Customer
3013,15388.0,269,1,140.54,2,1,1,211,Lost Customer
3014,15389.0,171,5,2733.8,3,4,4,344,Loyal Customer
3015,15390.0,395,2,1216.66,2,2,3,223,Lost Customer
3016,15391.0,583,1,289.87,1,1,2,112,Lost Customer
3017,15392.0,4,7,2911.62,5,4,5,545,Champion
3018,15393.0,15,5,891.34,5,4,3,543,Loyal Customer
3019,15394.0,9,11,5286.8,5,5,5,555,Champion
3020,15395.0,325,1,107.45,2,1,1,211,Lost Customer
3021,15396.0,112,2,796.38,3,2,3,323,Lost Customer
3022,15397.0,289,1,94.0,2,1,1,211,Lost Customer
3023,15398.0,15,2,1345.53,5,2,4,524,Potential Loyalist
3024,15399.0,0,3,815.77,5,3,3,533,Loyal Customer
3025,15400.0,91,8,1302.3,3,4,4,344,Loyal Customer
3026,15401.0,451,2,216.95000000000002,1,2,1,121,Lost Customer
3027,15402.0,148,6,1830.54,3,4,4,344,Loyal Customer
3028,15403.0,491,2,170.88,1,2,1,121,Lost Customer
3029,15404.0,375,1,257.06,2,1,1,211,Lost Customer
3030,15405.0,188,2,659.84,3,2,3,323,Lost Customer
3031,15406.0,30,4,975.87,4,3,3,433,Loyal Customer
3032,15407.0,33,4,1046.74,4,3,3,433,Loyal Customer
3033,15408.0,263,1,267.18,2,1,1,211,Lost Customer
3034,15409.0,720,1,131.25,1,1,1,111,Lost Customer
3035,15410.0,83,10,4685.72,3,5,5,355,Loyal Customer
3036,15411.0,25,4,1348.93,4,3,4,434,Loyal Customer
3037,15412.0,170,1,190.53,3,1,1,311,Lost Customer
3038,15413.0,691,5,6798.72,1,4,5,145,At Risk
3039,15414.0,9,3,774.9000000000001,5,3,3,533,Loyal Customer
3040,15415.0,312,1,559.61,2,1,2,212,Lost Customer
3041,15416.0,64,7,4572.82,3,4,5,345,Loyal Customer
3042,15417.0,84,1,508.8,3,1,2,312,Lost Customer
3043,15418.0,424,2,449.42,1,2,2,122,Lost Customer
3044,15419.0,24,1,135.86,4,1,1,411,Potential Loyalist
3045,15420.0,433,6,743.0,1,4,3,143,At Risk
3046,15421.0,58,10,3805.34,4,5,5,455,Champion
3047,15422.0,322,7,1619.97,2,4,4,244,At Risk
3048,15423.0,37,3,266.89,4,3,1,431,Loyal Customer
3049,15424.0,253,3,597.78,2,3,2,232,At Risk
3050,15425.0,399,4,1941.1200000000001,2,3,4,234,At Risk
3051,15426.0,18,9,2156.35,5,5,4,554,Champion
3052,15427.0,32,3,1430.54,4,3,4,434,Loyal Customer
3053,15428.0,14,4,762.75,5,3,3,533,Loyal Customer
3054,15429.0,26,2,397.35,4,2,2,422,Potential Loyalist
3055,15430.0,467,2,954.75,1,2,3,123,Lost Customer
3056,15431.0,502,1,153.24,1,1,1,111,Lost Customer
3057,15432.0,22,2,320.76,4,2,2,422,Potential Loyalist
3058,15433.0,213,2,533.3,2,2,2,222,Lost Customer
3059,15434.0,7,11,2567.06,5,5,4,554,Champion
3060,15435.0,21,1,149.29,4,1,1,411,Potential Loyalist
3061,15436.0,11,3,1067.75,5,3,3,533,Loyal Customer
3062,15437.0,261,2,393.45,2,2,2,222,Lost Customer
3063,15438.0,130,1,156.57999999999998,3,1,1,311,Lost Customer
3064,15439.0,404,4,1269.05,2,3,4,234,At Risk
3065,15440.0,54,3,383.68,4,3,2,432,Loyal Customer
3066,15441.0,395,3,1254.21,2,3,4,234,At Risk
3067,15442.0,248,1,594.0,2,1,2,212,Lost Customer
3068,15443.0,1,14,5114.23,5,5,5,555,Champion
3069,15444.0,8,2,1411.21,5,2,4,524,Potential Loyalist
3070,15445.0,263,2,284.5,2,2,1,221,Lost Customer
